Year,National,Province,Constituency,Area Council,Sex,Age,Value
2017,Vanuatu,Torba,Banks,Gaua,Male,5-9,203
2017,Vanuatu,Torba,Banks,Gaua,Male,10-14,163
2017,Vanuatu,Torba,Banks,Gaua,Male,15-19,129
2017,Vanuatu,Torba,Banks,Gaua,Male,20-24,123
2017,Vanuatu,Torba,Banks,Gaua,Male,25-29,116
2017,Vanuatu,Torba,Banks,Gaua,Male,30-34,92
2017,Vanuatu,Torba,Banks,Gaua,Male,35-39,71
2017,Vanuatu,Torba,Banks,Gaua,Male,40-44,51
2017,Vanuatu,Torba,Banks,Gaua,Male,45-49,53
2017,Vanuatu,Torba,Banks,Gaua,Male,50-54,43
2017,Vanuatu,Torba,Banks,Gaua,Male,55-59,24
2017,Vanuatu,Torba,Banks,Gaua,Male,60-64,21
2017,Vanuatu,Torba,Banks,Gaua,Male,65-69,12
2017,Vanuatu,Torba,Banks,Gaua,Male,70-74,10
2017,Vanuatu,Torba,Banks,Gaua,Male,75-79,6
2017,Vanuatu,Torba,Banks,Gaua,Male,80+,13
2017,Vanuatu,Torba,Banks,Gaua,Female,0-4,208
2017,Vanuatu,Torba,Banks,Gaua,Female,5-9,185
2017,Vanuatu,Torba,Banks,Gaua,Female,10-14,151
2017,Vanuatu,Torba,Banks,Gaua,Female,15-19,137
2017,Vanuatu,Torba,Banks,Gaua,Female,20-24,129
2017,Vanuatu,Torba,Banks,Gaua,Female,25-29,90
2017,Vanuatu,Torba,Banks,Gaua,Female,30-34,74
2017,Vanuatu,Torba,Banks,Gaua,Female,35-39,66
2017,Vanuatu,Torba,Banks,Gaua,Female,40-44,63
2017,Vanuatu,Torba,Banks,Gaua,Female,45-49,40
2017,Vanuatu,Torba,Banks,Gaua,Female,50-54,31
2017,Vanuatu,Torba,Banks,Gaua,Female,55-59,20
2017,Vanuatu,Torba,Banks,Gaua,Female,60-64,21
2017,Vanuatu,Torba,Banks,Gaua,Female,65-69,14
2017,Vanuatu,Torba,Banks,Gaua,Female,70-74,5
2017,Vanuatu,Torba,Banks,Gaua,Female,75-79,6
2017,Vanuatu,Torba,Banks,Gaua,Female,80+,12
2017,Vanuatu,Torba,Banks,Merelava,Male,0-4,41
2017,Vanuatu,Torba,Banks,Merelava,Male,5-9,55
2017,Vanuatu,Torba,Banks,Merelava,Male,10-14,45
2017,Vanuatu,Torba,Banks,Merelava,Male,15-19,11
2017,Vanuatu,Torba,Banks,Merelava,Male,20-24,21
2017,Vanuatu,Torba,Banks,Merelava,Male,25-29,18
2017,Vanuatu,Torba,Banks,Merelava,Male,30-34,12
2017,Vanuatu,Torba,Banks,Merelava,Male,35-39,13
2017,Vanuatu,Torba,Banks,Merelava,Male,40-44,10
2017,Vanuatu,Torba,Banks,Merelava,Male,45-49,8
2017,Vanuatu,Torba,Banks,Merelava,Male,50-54,4
2017,Vanuatu,Torba,Banks,Merelava,Male,55-59,5
2017,Vanuatu,Torba,Banks,Merelava,Male,60-64,8
2017,Vanuatu,Torba,Banks,Merelava,Male,65-69,7
2017,Vanuatu,Torba,Banks,Merelava,Male,70-74,8
2017,Vanuatu,Torba,Banks,Merelava,Male,75-79,6
2017,Vanuatu,Torba,Banks,Merelava,Male,80+,6
2017,Vanuatu,Torba,Banks,Merelava,Female,0-4,35
2017,Vanuatu,Torba,Banks,Merelava,Female,5-9,48
2017,Vanuatu,Torba,Banks,Merelava,Female,10-14,41
2017,Vanuatu,Torba,Banks,Merelava,Female,15-19,16
2017,Vanuatu,Torba,Banks,Merelava,Female,20-24,29
2017,Vanuatu,Torba,Banks,Merelava,Female,25-29,16
2017,Vanuatu,Torba,Banks,Merelava,Female,30-34,26
2017,Vanuatu,Torba,Banks,Merelava,Female,35-39,14
2017,Vanuatu,Torba,Banks,Merelava,Female,40-44,22
2017,Vanuatu,Torba,Banks,Merelava,Female,45-49,12
2017,Vanuatu,Torba,Banks,Merelava,Female,50-54,10
2017,Vanuatu,Torba,Banks,Merelava,Female,55-59,5
2017,Vanuatu,Torba,Banks,Merelava,Female,60-64,11
2017,Vanuatu,Torba,Banks,Merelava,Female,65-69,11
2017,Vanuatu,Torba,Banks,Merelava,Female,70-74,3
2017,Vanuatu,Torba,Banks,Merelava,Female,75-79,3
2017,Vanuatu,Torba,Banks,Merelava,Female,80+,7
2017,Vanuatu,Torba,Banks,Mota,Male,0-4,58
2017,Vanuatu,Torba,Banks,Mota,Male,5-9,58
2017,Vanuatu,Torba,Banks,Mota,Male,10-14,46
2017,Vanuatu,Torba,Banks,Mota,Male,15-19,27
2017,Vanuatu,Torba,Banks,Mota,Male,20-24,20
2017,Vanuatu,Torba,Banks,Mota,Male,25-29,29
2017,Vanuatu,Torba,Banks,Mota,Male,30-34,21
2017,Vanuatu,Torba,Banks,Mota,Male,35-39,26
2017,Vanuatu,Torba,Banks,Mota,Male,40-44,13
2017,Vanuatu,Torba,Banks,Mota,Male,45-49,17
2017,Vanuatu,Torba,Banks,Mota,Male,50-54,8
2017,Vanuatu,Torba,Banks,Mota,Male,55-59,11
2017,Vanuatu,Torba,Banks,Mota,Male,60-64,5
2017,Vanuatu,Torba,Banks,Mota,Male,65-69,6
2017,Vanuatu,Torba,Banks,Mota,Male,70-74,5
2017,Vanuatu,Torba,Banks,Mota,Male,75-79,4
2017,Vanuatu,Torba,Banks,Mota,Male,80+,8
2017,Vanuatu,Torba,Banks,Mota,Female,0-4,51
2017,Vanuatu,Torba,Banks,Mota,Female,5-9,47
2017,Vanuatu,Torba,Banks,Mota,Female,10-14,34
2017,Vanuatu,Torba,Banks,Mota,Female,15-19,13
2017,Vanuatu,Torba,Banks,Mota,Female,20-24,30
2017,Vanuatu,Torba,Banks,Mota,Female,25-29,22
2017,Vanuatu,Torba,Banks,Mota,Female,30-34,26
2017,Vanuatu,Torba,Banks,Mota,Female,35-39,18
2017,Vanuatu,Torba,Banks,Mota,Female,40-44,10
2017,Vanuatu,Torba,Banks,Mota,Female,45-49,14
2017,Vanuatu,Torba,Banks,Mota,Female,50-54,13
2017,Vanuatu,Torba,Banks,Mota,Female,55-59,7
2017,Vanuatu,Torba,Banks,Mota,Female,60-64,10
2017,Vanuatu,Torba,Banks,Mota,Female,65-69,10
2017,Vanuatu,Torba,Banks,Mota,Female,70-74,8
2017,Vanuatu,Torba,Banks,Mota,Female,75-79,1
2017,Vanuatu,Torba,Banks,Mota,Female,80+,6
2017,Vanuatu,Torba,Banks,Motalava,Male,0-4,116
2017,Vanuatu,Torba,Banks,Motalava,Male,5-9,78
2017,Vanuatu,Torba,Banks,Motalava,Male,10-14,83
2017,Vanuatu,Torba,Banks,Motalava,Male,15-19,104
2017,Vanuatu,Torba,Banks,Motalava,Male,20-24,64
2017,Vanuatu,Torba,Banks,Motalava,Male,25-29,51
2017,Vanuatu,Torba,Banks,Motalava,Male,30-34,53
2017,Vanuatu,Torba,Banks,Motalava,Male,35-39,52
2017,Vanuatu,Torba,Banks,Motalava,Male,40-44,35
2017,Vanuatu,Torba,Banks,Motalava,Male,45-49,50
2017,Vanuatu,Torba,Banks,Motalava,Male,50-54,31
2017,Vanuatu,Torba,Banks,Motalava,Male,55-59,23
2017,Vanuatu,Torba,Banks,Motalava,Male,60-64,30
2017,Vanuatu,Torba,Banks,Motalava,Male,65-69,15
2017,Vanuatu,Torba,Banks,Motalava,Male,70-74,8
2017,Vanuatu,Torba,Banks,Motalava,Male,75-79,9
2017,Vanuatu,Torba,Banks,Motalava,Male,80+,12
2017,Vanuatu,Torba,Banks,Motalava,Female,0-4,116
2017,Vanuatu,Torba,Banks,Motalava,Female,5-9,134
2017,Vanuatu,Torba,Banks,Motalava,Female,10-14,91
2017,Vanuatu,Torba,Banks,Motalava,Female,15-19,74
2017,Vanuatu,Torba,Banks,Motalava,Female,20-24,76
2017,Vanuatu,Torba,Banks,Motalava,Female,25-29,71
2017,Vanuatu,Torba,Banks,Motalava,Female,30-34,61
2017,Vanuatu,Torba,Banks,Motalava,Female,35-39,38
2017,Vanuatu,Torba,Banks,Motalava,Female,40-44,39
2017,Vanuatu,Torba,Banks,Motalava,Female,45-49,40
2017,Vanuatu,Torba,Banks,Motalava,Female,50-54,29
2017,Vanuatu,Torba,Banks,Motalava,Female,55-59,31
2017,Vanuatu,Torba,Banks,Motalava,Female,60-64,21
2017,Vanuatu,Torba,Banks,Motalava,Female,65-69,22
2017,Vanuatu,Torba,Banks,Motalava,Female,70-74,9
2017,Vanuatu,Torba,Banks,Motalava,Female,75-79,6
2017,Vanuatu,Torba,Banks,Motalava,Female,80+,16
2017,Vanuatu,Torba,Torres,Torres,Male,0-4,109
2017,Vanuatu,Torba,Torres,Torres,Male,5-9,84
2017,Vanuatu,Torba,Torres,Torres,Male,10-14,60
2017,Vanuatu,Torba,Torres,Torres,Male,15-19,31
2017,Vanuatu,Torba,Torres,Torres,Male,20-24,30
2017,Vanuatu,Torba,Torres,Torres,Male,25-29,38
2017,Vanuatu,Torba,Torres,Torres,Male,30-34,32
2017,Vanuatu,Torba,Torres,Torres,Male,35-39,29
2017,Vanuatu,Torba,Torres,Torres,Male,40-44,15
2017,Vanuatu,Torba,Torres,Torres,Male,45-49,25
2017,Vanuatu,Torba,Torres,Torres,Male,50-54,15
2017,Vanuatu,Torba,Torres,Torres,Male,55-59,12
2017,Vanuatu,Torba,Torres,Torres,Male,60-64,15
2017,Vanuatu,Torba,Torres,Torres,Male,65-69,10
2017,Vanuatu,Torba,Torres,Torres,Male,70-74,6
2017,Vanuatu,Torba,Torres,Torres,Male,75-79,2
2017,Vanuatu,Torba,Torres,Torres,Male,80+,5
2017,Vanuatu,Torba,Torres,Torres,Female,0-4,95
2017,Vanuatu,Torba,Torres,Torres,Female,5-9,89
2017,Vanuatu,Torba,Torres,Torres,Female,10-14,64
2017,Vanuatu,Torba,Torres,Torres,Female,15-19,34
2017,Vanuatu,Torba,Torres,Torres,Female,20-24,47
2017,Vanuatu,Torba,Torres,Torres,Female,25-29,48
2017,Vanuatu,Torba,Torres,Torres,Female,30-34,25
2017,Vanuatu,Torba,Torres,Torres,Female,35-39,34
2017,Vanuatu,Torba,Torres,Torres,Female,40-44,20
2017,Vanuatu,Torba,Torres,Torres,Female,45-49,17
2017,Vanuatu,Torba,Torres,Torres,Female,50-54,16
2017,Vanuatu,Torba,Torres,Torres,Female,55-59,16
2017,Vanuatu,Torba,Torres,Torres,Female,60-64,8
2017,Vanuatu,Torba,Torres,Torres,Female,65-69,12
2017,Vanuatu,Torba,Torres,Torres,Female,70-74,2
2017,Vanuatu,Torba,Torres,Torres,Female,75-79,2
2017,Vanuatu,Torba,Torres,Torres,Female,80+,2
2017,Vanuatu,Torba,Banks,Ureparapara,Male,0-4,36
2017,Vanuatu,Torba,Banks,Ureparapara,Male,5-9,36
2017,Vanuatu,Torba,Banks,Ureparapara,Male,10-14,36
2017,Vanuatu,Torba,Banks,Ureparapara,Male,15-19,17
2017,Vanuatu,Torba,Banks,Ureparapara,Male,20-24,15
2017,Vanuatu,Torba,Banks,Ureparapara,Male,25-29,17
2017,Vanuatu,Torba,Banks,Ureparapara,Male,30-34,18
2017,Vanuatu,Torba,Banks,Ureparapara,Male,35-39,19
2017,Vanuatu,Torba,Banks,Ureparapara,Male,40-44,10
2017,Vanuatu,Torba,Banks,Ureparapara,Male,45-49,15
2017,Vanuatu,Torba,Banks,Ureparapara,Male,50-54,6
2017,Vanuatu,Torba,Banks,Ureparapara,Male,55-59,4
2017,Vanuatu,Torba,Banks,Ureparapara,Male,60-64,6
2017,Vanuatu,Torba,Banks,Ureparapara,Male,65-69,2
2017,Vanuatu,Torba,Banks,Ureparapara,Male,75-79,1
2017,Vanuatu,Torba,Banks,Ureparapara,Male,80+,1
2017,Vanuatu,Torba,Banks,Ureparapara,Female,0-4,27
2017,Vanuatu,Torba,Banks,Ureparapara,Female,5-9,33
2017,Vanuatu,Torba,Banks,Ureparapara,Female,10-14,23
2017,Vanuatu,Torba,Banks,Ureparapara,Female,15-19,15
2017,Vanuatu,Torba,Banks,Ureparapara,Female,20-24,19
2017,Vanuatu,Torba,Banks,Ureparapara,Female,25-29,16
2017,Vanuatu,Torba,Banks,Ureparapara,Female,30-34,13
2017,Vanuatu,Torba,Banks,Ureparapara,Female,35-39,17
2017,Vanuatu,Torba,Banks,Ureparapara,Female,40-44,9
2017,Vanuatu,Torba,Banks,Ureparapara,Female,45-49,17
2017,Vanuatu,Torba,Banks,Ureparapara,Female,50-54,7
2017,Vanuatu,Torba,Banks,Ureparapara,Female,55-59,5
2017,Vanuatu,Torba,Banks,Ureparapara,Female,60-64,7
2017,Vanuatu,Torba,Banks,Ureparapara,Female,65-69,5
2017,Vanuatu,Torba,Banks,Ureparapara,Female,70-74,1
2017,Vanuatu,Torba,Banks,Ureparapara,Female,75-79,1
2017,Vanuatu,Torba,Banks,Ureparapara,Female,80+,2
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,0-4,240
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,5-9,229
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,10-14,207
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,15-19,197
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,20-24,117
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,25-29,144
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,30-34,97
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,35-39,71
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,40-44,92
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,45-49,75
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,50-54,68
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,55-59,47
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,60-64,21
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,65-69,17
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,70-74,11
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,75-79,13
2017,Vanuatu,Torba,Banks,Vanua Lava,Male,80+,13
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,0-4,228
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,5-9,192
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,10-14,190
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,15-19,199
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,20-24,130
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,25-29,135
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,30-34,119
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,35-39,67
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,40-44,72
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,45-49,53
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,50-54,58
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,55-59,34
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,60-64,21
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,65-69,20
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,70-74,16
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,75-79,6
2017,Vanuatu,Torba,Banks,Vanua Lava,Female,80+,9
2018,Vanuatu,,,,,,286076
2018,Vanuatu,Malampa,,,,,42000
2018,Vanuatu,Penama,,,,,33100
2018,Vanuatu,Sanma,,,,,57045
2018,Vanuatu,Shefa,,,,,105099
2018,Vanuatu,Tafea,,,,,38488
2018,Vanuatu,Torba,,,,,10344
2018,Vanuatu,Penama,Ambae,,,,12195
2018,Vanuatu,Malampa,Ambrym,,,,7707
2018,Vanuatu,Torba,Banks,,,,9262
2018,Vanuatu,Shefa,Efate,,,,40135
2018,Vanuatu,Shefa,Epi,,,,7281
2018,Vanuatu,Sanma,Luganville,,,,17209
2018,Vanuatu,Penama,Maewo,,,,3674
2018,Vanuatu,Malampa,Malekula,,,,32544
2018,Vanuatu,Sanma,Malo,,,,4386
2018,Vanuatu,Malampa,Paama,,,,1749
2018,Vanuatu,Penama,Pentecost,,,,17231
2018,Vanuatu,Shefa,Port Vila,,,,53620
2018,Vanuatu,Sanma,Santo Rural,,,,35450
2018,Vanuatu,Shefa,Shepherds,,,,1380
2018,Vanuatu,Tafea,Tafea Outer Islands,,,,4925
2018,Vanuatu,Tafea,Tanna,,,,33563
2018,Vanuatu,Shefa,Tongoa,,,,2683
2018,Vanuatu,Torba,Torres,,,,1082
2018,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,,,1630
2018,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,,,445
2018,Vanuatu,Sanma,Santo Rural,Canal Fanafo,,,5463
2018,Vanuatu,Malampa,Malekula,Central Malekula,,,6291
2018,Vanuatu,Penama,Pentecost,Central Pentecost 1,,,2680
2018,Vanuatu,Penama,Pentecost,Central Pentecost 2,,,3775
2018,Vanuatu,Penama,Ambae,East Ambae,,,2426
2018,Vanuatu,Sanma,Malo,East Malo,,,1999
2018,Vanuatu,Sanma,Santo Rural,East Santo,,,4931
2018,Vanuatu,Shefa,Efate,Emau,,,709
2018,Vanuatu,Shefa,Efate,Erakor,,,10185
2018,Vanuatu,Shefa,Efate,Eratap,,,7438
2018,Vanuatu,Shefa,Efate,Eton,,,4396
2018,Vanuatu,Tafea,Tafea Outer Islands,Futuna,,,704
2018,Vanuatu,Torba,Banks,Gaua,,,2581
2018,Vanuatu,Shefa,Efate,Ifira,,,1320
2018,Vanuatu,Sanma,Luganville,Luganville,,,17209
2018,Vanuatu,Shefa,Shepherds,Makimae,,,1380
2018,Vanuatu,Shefa,Efate,Malorua,,,3597
2018,Vanuatu,Shefa,Efate,Mele,,,5115
2018,Vanuatu,Torba,Banks,Merelava,,,581
2018,Vanuatu,Tafea,Tanna,Middle Bush Tanna,,,6404
2018,Vanuatu,Torba,Banks,Mota,,,682
2018,Vanuatu,Torba,Banks,Motalava,,,1702
2018,Vanuatu,Shefa,Efate,Nguna,,,1975
2018,Vanuatu,Penama,Ambae,North Ambae,,,4158
2018,Vanuatu,Malampa,Ambrym,North Ambrym,,,3147
2018,Vanuatu,Malampa,Malekula,North East Malekula,,,7494
2018,Vanuatu,Shefa,Efate,North Efate,,,3056
2018,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,,,1528
2018,Vanuatu,Penama,Maewo,North Maewo,,,2415
2018,Vanuatu,Penama,Pentecost,North Pentecost,,,5923
2018,Vanuatu,Sanma,Santo Rural,North Santo,,,4937
2018,Vanuatu,Tafea,Tanna,North Tanna,,,4161
2018,Vanuatu,Shefa,Tongoa,North Tongoa,,,1714
2018,Vanuatu,Malampa,Malekula,North West Malekula,,,5833
2018,Vanuatu,Sanma,Santo Rural,North West Santo,,,1681
2018,Vanuatu,Malampa,Paama,Paama,,,1749
2018,Vanuatu,Shefa,Efate,Pango,,,2344
2018,Vanuatu,Shefa,Port Vila,Port Vila,,,53620
2018,Vanuatu,Penama,Ambae,South Ambae,,,1517
2018,Vanuatu,Malampa,Ambrym,South East Ambrym,,,1496
2018,Vanuatu,Malampa,Malekula,South East Malekula,,,5382
2018,Vanuatu,Sanma,Santo Rural,South East Santo,,,6483
2018,Vanuatu,Shefa,Epi,South Epi,,,1847
2018,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,,,618
2018,Vanuatu,Penama,Maewo,South Maewo,,,1259
2018,Vanuatu,Malampa,Malekula,South Malekula,,,3885
2018,Vanuatu,Penama,Pentecost,South Pentecost,,,4853
2018,Vanuatu,Sanma,Santo Rural,South Santo,,,8783
2018,Vanuatu,Tafea,Tanna,South Tanna,,,1431
2018,Vanuatu,Malampa,Malekula,South West Malekula,,,3659
2018,Vanuatu,Tafea,Tanna,South West Tanna,,,5993
2018,Vanuatu,Shefa,Tongoa,Tongariki,,,969
2018,Vanuatu,Torba,Torres,Torres,,,1082
2018,Vanuatu,Torba,Banks,Ureparapara,,,456
2018,Vanuatu,Torba,Banks,Vanua Lava,,,3260
2018,Vanuatu,Shefa,Epi,Varisu,,,1669
2018,Vanuatu,Shefa,Epi,Vermali,,,2198
2018,Vanuatu,Shefa,Epi,Vermaul,,,1567
2018,Vanuatu,Penama,Ambae,West Ambae,,,4094
2018,Vanuatu,Malampa,Ambrym,West Ambrym,,,3064
2018,Vanuatu,Sanma,Malo,West Malo,,,2387
2018,Vanuatu,Sanma,Santo Rural,West Santo,,,3172
2018,Vanuatu,Tafea,Tanna,West Tanna,,,8700
2018,Vanuatu,Tafea,Tanna,Whitesands,,,6874
2018,Vanuatu,,,,Male,,145229
2018,Vanuatu,Malampa,,,Male,,21236
2018,Vanuatu,Penama,,,Male,,16838
2018,Vanuatu,Sanma,,,Male,,29380
2018,Vanuatu,Shefa,,,Male,,53376
2018,Vanuatu,Tafea,,,Male,,19152
2018,Vanuatu,Torba,,,Male,,5247
2018,Vanuatu,Penama,Ambae,,Male,,6263
2018,Vanuatu,Malampa,Ambrym,,Male,,3846
2018,Vanuatu,Torba,Banks,,Male,,4712
2018,Vanuatu,Shefa,Efate,,Male,,20373
2018,Vanuatu,Shefa,Epi,,Male,,3660
2018,Vanuatu,Sanma,Luganville,,Male,,8803
2018,Vanuatu,Penama,Maewo,,Male,,1880
2018,Vanuatu,Malampa,Malekula,,Male,,16507
2018,Vanuatu,Sanma,Malo,,Male,,2267
2018,Vanuatu,Malampa,Paama,,Male,,883
2018,Vanuatu,Penama,Pentecost,,Male,,8695
2018,Vanuatu,Shefa,Port Vila,,Male,,27273
2018,Vanuatu,Sanma,Santo Rural,,Male,,18310
2018,Vanuatu,Shefa,Shepherds,,Male,,712
2018,Vanuatu,Tafea,Tafea Outer Islands,,Male,,2493
2018,Vanuatu,Tafea,Tanna,,Male,,16659
2018,Vanuatu,Shefa,Tongoa,,Male,,1358
2018,Vanuatu,Torba,Torres,,Male,,535
2018,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Male,,848
2018,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Male,,212
2018,Vanuatu,Sanma,Santo Rural,Canal Fanafo,Male,,2909
2018,Vanuatu,Malampa,Malekula,Central Malekula,Male,,3137
2018,Vanuatu,Penama,Pentecost,Central Pentecost 1,Male,,1374
2018,Vanuatu,Penama,Pentecost,Central Pentecost 2,Male,,1848
2018,Vanuatu,Penama,Ambae,East Ambae,Male,,1325
2018,Vanuatu,Sanma,Malo,East Malo,Male,,1042
2018,Vanuatu,Sanma,Santo Rural,East Santo,Male,,2506
2018,Vanuatu,Shefa,Efate,Emau,Male,,356
2018,Vanuatu,Shefa,Efate,Erakor,Male,,5129
2018,Vanuatu,Shefa,Efate,Eratap,Male,,3871
2018,Vanuatu,Shefa,Efate,Eton,Male,,2288
2018,Vanuatu,Tafea,Tafea Outer Islands,Futuna,Male,,359
2018,Vanuatu,Torba,Banks,Gaua,Male,,1327
2018,Vanuatu,Shefa,Efate,Ifira,Male,,649
2018,Vanuatu,Sanma,Luganville,Luganville,Male,,8803
2018,Vanuatu,Shefa,Shepherds,Makimae,Male,,712
2018,Vanuatu,Shefa,Efate,Malorua,Male,,1885
2018,Vanuatu,Shefa,Efate,Mele,Male,,2538
2018,Vanuatu,Torba,Banks,Merelava,Male,,276
2018,Vanuatu,Tafea,Tanna,Middle Bush Tanna,Male,,3198
2018,Vanuatu,Torba,Banks,Mota,Male,,362
2018,Vanuatu,Torba,Banks,Motalava,Male,,822
2018,Vanuatu,Shefa,Efate,Nguna,Male,,987
2018,Vanuatu,Penama,Ambae,North Ambae,Male,,2060
2018,Vanuatu,Malampa,Ambrym,North Ambrym,Male,,1525
2018,Vanuatu,Malampa,Malekula,North East Malekula,Male,,3780
2018,Vanuatu,Shefa,Efate,North Efate,Male,,1516
2018,Vanuatu,Tafea,Tafea Outer Islands,North Erromango,Male,,775
2018,Vanuatu,Penama,Maewo,North Maewo,Male,,1242
2018,Vanuatu,Penama,Pentecost,North Pentecost,Male,,3079
2018,Vanuatu,Sanma,Santo Rural,North Santo,Male,,2571
2018,Vanuatu,Tafea,Tanna,North Tanna,Male,,2034
2018,Vanuatu,Shefa,Tongoa,North Tongoa,Male,,848
2018,Vanuatu,Malampa,Malekula,North West Malekula,Male,,2978
2018,Vanuatu,Sanma,Santo Rural,North West Santo,Male,,836
2018,Vanuatu,Malampa,Paama,Paama,Male,,883
2018,Vanuatu,Shefa,Efate,Pango,Male,,1154
2018,Vanuatu,Shefa,Port Vila,Port Vila,Male,,27273
2018,Vanuatu,Penama,Ambae,South Ambae,Male,,783
2018,Vanuatu,Malampa,Ambrym,South East Ambrym,Male,,764
2018,Vanuatu,Malampa,Malekula,South East Malekula,Male,,2783
2018,Vanuatu,Sanma,Santo Rural,South East Santo,Male,,3358
2018,Vanuatu,Shefa,Epi,South Epi,Male,,969
2018,Vanuatu,Tafea,Tafea Outer Islands,South Erromango,Male,,299
2018,Vanuatu,Penama,Maewo,South Maewo,Male,,638
2018,Vanuatu,Malampa,Malekula,South Malekula,Male,,1923
2018,Vanuatu,Penama,Pentecost,South Pentecost,Male,,2394
2018,Vanuatu,Sanma,Santo Rural,South Santo,Male,,4543
2018,Vanuatu,Tafea,Tanna,South Tanna,Male,,719
2018,Vanuatu,Malampa,Malekula,South West Malekula,Male,,1906
2018,Vanuatu,Tafea,Tanna,South West Tanna,Male,,2960
2018,Vanuatu,Shefa,Tongoa,Tongariki,Male,,510
2018,Vanuatu,Torba,Torres,Torres,Male,,535
2018,Vanuatu,Torba,Banks,Ureparapara,Male,,239
2018,Vanuatu,Torba,Banks,Vanua Lava,Male,,1686
2018,Vanuatu,Shefa,Epi,Varisu,Male,,842
2018,Vanuatu,Shefa,Epi,Vermali,Male,,1069
2018,Vanuatu,Shefa,Epi,Vermaul,Male,,780
2018,Vanuatu,Penama,Ambae,West Ambae,Male,,2095
2018,Vanuatu,Malampa,Ambrym,West Ambrym,Male,,1557
2018,Vanuatu,Sanma,Malo,West Malo,Male,,1225
2018,Vanuatu,Sanma,Santo Rural,West Santo,Male,,1587
2018,Vanuatu,Tafea,Tanna,West Tanna,Male,,4321
2018,Vanuatu,Tafea,Tanna,Whitesands,Male,,3427
2018,Vanuatu,,,,Female,,140847
2018,Vanuatu,Malampa,,,Female,,20764
2018,Vanuatu,Penama,,,Female,,16262
2018,Vanuatu,Sanma,,,Female,,27665
2018,Vanuatu,Shefa,,,Female,,51723
2018,Vanuatu,Tafea,,,Female,,19336
2018,Vanuatu,Torba,,,Female,,5097
2018,Vanuatu,Penama,Ambae,,Female,,5932
2018,Vanuatu,Malampa,Ambrym,,Female,,3861
2018,Vanuatu,Torba,Banks,,Female,,4550
2018,Vanuatu,Shefa,Efate,,Female,,19762
2018,Vanuatu,Shefa,Epi,,Female,,3621
2018,Vanuatu,Sanma,Luganville,,Female,,8406
2018,Vanuatu,Penama,Maewo,,Female,,1794
2018,Vanuatu,Malampa,Malekula,,Female,,16037
2018,Vanuatu,Sanma,Malo,,Female,,2119
2018,Vanuatu,Malampa,Paama,,Female,,866
2018,Vanuatu,Penama,Pentecost,,Female,,8536
2018,Vanuatu,Shefa,Port Vila,,Female,,26347
2018,Vanuatu,Sanma,Santo Rural,,Female,,17140
2018,Vanuatu,Shefa,Shepherds,,Female,,668
2018,Vanuatu,Tafea,Tafea Outer Islands,,Female,,2432
2018,Vanuatu,Tafea,Tanna,,Female,,16904
2018,Vanuatu,Shefa,Tongoa,,Female,,1325
2018,Vanuatu,Torba,Torres,,Female,,547
2018,Vanuatu,Tafea,Tafea Outer Islands,Aneityum,Female,,782
2018,Vanuatu,Tafea,Tafea Outer Islands,Aniwa,Female,,233
2018,Vanuatu,Sanma,Santo Rural,Canal Fanafo,Female,,2554
2018,Vanuatu,Malampa,Malekula,Central Malekula,Female,,3154
